;name;monitoring;mini-mon;valeur;time;prediction
2016-05-10T23:02:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;255;5.49396597977
2016-05-10T23:02:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;256;3.89170582325
2016-05-10T23:02:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;257;5.01989549158
2016-05-10T23:02:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;258;4.88305118429
2016-05-10T23:03:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;259;5.29141448804
2016-05-10T23:03:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;260;4.17568749817
2016-05-10T23:03:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;261;3.96275675272
2016-05-10T23:03:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;262;5.42655241163
2016-05-10T23:04:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;263;4.17568749817
2016-05-10T23:04:16.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;264;5.56127595213
2016-05-10T23:04:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;265;3.89170582325
2016-05-10T23:04:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;266;5.35903524772
2016-05-10T23:05:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;267;5.08793063435
2016-05-10T23:05:16.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;268;5.35903524772
2016-05-10T23:05:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;269;5.22369013259
2016-05-10T23:05:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;270;4.52983193073
2016-05-10T23:06:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;271;5.29141448804
2016-05-10T23:06:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.5625;272;3.85172341252
2016-05-10T23:06:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;273;5.35903524772
2016-05-10T23:06:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;274;4.17568749817
2016-05-10T23:07:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;275;5.29141448804
2016-05-10T23:07:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;276;4.03377067503
2016-05-10T23:07:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;277;5.49396597977
2016-05-10T23:07:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;278;3.82061788662
2016-05-10T23:08:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;279;5.01989549158
2016-05-10T23:08:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;280;4.17568749817
2016-05-10T23:08:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;281;3.89170582325
2016-05-10T23:08:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;282;5.08793063435
2016-05-10T23:09:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;283;4.95175675303
2016-05-10T23:09:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;284;5.29141448804
2016-05-10T23:09:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;285;5.35903524772
2016-05-10T23:09:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;286;4.45907705853
2016-05-10T23:10:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;287;5.08793063435
2016-05-10T23:10:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;288;4.38828517918
2016-05-10T23:10:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;289;3.82061788662
2016-05-10T23:10:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;290;3.89170582325
2016-05-10T23:11:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.13333333333;291;3.39545472287
2016-05-10T23:11:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;292;4.31745629267
2016-05-10T23:11:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;293;5.22369013259
2016-05-10T23:11:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;294;3.89170582325
2016-05-10T23:12:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;295;5.35903524772
2016-05-10T23:12:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;296;4.17568749817
2016-05-10T23:12:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;297;4.95175675303
2016-05-10T23:12:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;298;5.01989549158
2016-05-10T23:13:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;299;5.49396597977
2016-05-10T23:13:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;300;4.10474759018
2016-05-10T23:13:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;301;5.29141448804
2016-05-10T23:13:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;302;4.03377067503
2016-05-10T23:14:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;303;5.22369013259
2016-05-10T23:14:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;304;4.38828517918
2016-05-10T23:14:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;305;5.29141448804
2016-05-10T23:14:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;306;4.60054979576
2016-05-10T23:15:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;307;5.29141448804
2016-05-10T23:15:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;308;4.246590399
2016-05-10T23:15:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;309;5.35903524772
2016-05-10T23:15:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;310;4.52983193073
2016-05-10T23:16:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;311;5.22369013259
2016-05-10T23:16:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;312;4.38828517918
2016-05-10T23:16:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;313;3.67880703275
2016-05-10T23:16:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;314;5.15586218136
2016-05-10T23:17:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;315;4.31745629267
2016-05-10T23:17:17.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;316;5.35903524772
2016-05-10T23:17:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;317;4.03377067503
2016-05-10T23:17:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;318;5.01989549158
2016-05-10T23:18:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;319;4.52983193073
2016-05-10T23:18:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;320;5.29141448804
2016-05-10T23:18:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;321;4.17568749817
2016-05-10T23:18:47.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;322;5.62848232872
2016-05-10T23:19:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;323;5.29141448804
2016-05-10T23:19:17.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;324;5.62848232872
2016-05-10T23:19:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;325;5.15586218136
2016-05-10T23:19:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;326;4.31745629267
2016-05-10T23:20:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;327;3.82061788662
2016-05-10T23:20:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;328;5.08793063435
2016-05-10T23:20:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;329;4.45907705853
2016-05-10T23:20:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;330;4.95175675303
2016-05-10T23:21:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;331;4.60054979576
2016-05-10T23:21:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;332;5.22369013259
2016-05-10T23:21:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;333;4.17568749817
2016-05-10T23:21:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;334;5.22369013259
2016-05-10T23:22:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;335;4.03377067503
2016-05-10T23:22:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;336;4.10474759018
2016-05-10T23:22:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;337;5.29141448804
2016-05-10T23:22:47.000Z;net.out_packets_sec;monitoring;mini-mon;5.53333333333;338;5.89627187734
2016-05-10T23:23:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;339;4.52983193073
2016-05-10T23:23:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;340;5.01989549158
2016-05-10T23:23:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;341;4.03377067503
2016-05-10T23:23:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;342;4.17568749817
2016-05-10T23:24:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;343;5.35903524772
2016-05-10T23:24:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;344;5.15586218136
2016-05-10T23:24:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;345;4.8124813479
2016-05-10T23:24:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;346;3.74950730237
2016-05-10T23:25:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;347;5.22369013259
2016-05-10T23:25:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;348;4.95175675303
2016-05-10T23:25:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;349;5.49396597977
2016-05-10T23:25:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;350;4.95175675303
2016-05-10T23:26:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;351;4.38828517918
2016-05-10T23:26:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;352;4.03377067503
2016-05-10T23:26:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;353;5.35903524772
2016-05-10T23:26:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;354;4.10474759018
2016-05-10T23:27:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.375;355;3.65228022021
2016-05-10T23:27:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;356;5.29141448804
2016-05-10T23:27:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;357;5.56127595213
2016-05-10T23:27:48.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;358;4.246590399
2016-05-10T23:28:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;359;5.29141448804
2016-05-10T23:28:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;360;4.38828517918
2016-05-10T23:28:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;361;5.42655241163
2016-05-10T23:28:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;362;5.22369013259
2016-05-10T23:29:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;363;4.10474759018
2016-05-10T23:29:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;364;5.29141448804
2016-05-10T23:29:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;365;5.35903524772
2016-05-10T23:29:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;366;5.08793063435
2016-05-10T23:30:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;367;4.45907705853
2016-05-10T23:30:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;368;5.29141448804
2016-05-10T23:30:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;369;4.67123065363
2016-05-10T23:30:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;370;5.29141448804
2016-05-10T23:31:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;371;4.52983193073
2016-05-10T23:31:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;372;4.95175675303
2016-05-10T23:31:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;373;4.45907705853
2016-05-10T23:31:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;374;5.29141448804
2016-05-10T23:32:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;375;3.82061788662
2016-05-10T23:32:18.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;376;5.42655241163
2016-05-10T23:32:33.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;377;4.10474759018
2016-05-10T23:32:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;378;4.45907705853
2016-05-10T23:33:03.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;379;5.42655241163
2016-05-10T23:33:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;380;4.95175675303
2016-05-10T23:33:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;381;4.8124813479
2016-05-10T23:33:48.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;382;5.35903524772
2016-05-10T23:34:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;383;4.17568749817
2016-05-10T23:34:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;384;3.89170582325
2016-05-10T23:34:33.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;385;3.82061788662
2016-05-10T23:34:48.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;386;5.42655241163
2016-05-10T23:35:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;387;5.01989549158
2016-05-10T23:35:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;388;4.45907705853
2016-05-10T23:35:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.86666666667;389;6.22960633953
2016-05-10T23:35:48.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;390;4.10474759018
2016-05-10T23:36:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;391;5.29141448804
2016-05-10T23:36:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;392;4.246590399
2016-05-10T23:36:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;393;5.29141448804
2016-05-10T23:36:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;394;4.38828517918
2016-05-10T23:37:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;395;5.08793063435
2016-05-10T23:37:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;396;3.74950730237
2016-05-10T23:37:33.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;397;4.17568749817
2016-05-10T23:37:48.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;398;5.35903524772
2016-05-10T23:38:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;399;3.89170582325
2016-05-10T23:38:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;400;4.10474759018
2016-05-10T23:38:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;401;5.49396597977
2016-05-10T23:38:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;402;5.22369013259
2016-05-10T23:39:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;403;3.89170582325
2016-05-10T23:39:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;404;4.246590399
2016-05-10T23:39:33.000Z;net.out_packets_sec;monitoring;mini-mon;6.06666666667;405;6.42946529124
2016-05-10T23:39:48.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;406;4.246590399
2016-05-10T23:40:03.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;407;5.62848232872
2016-05-10T23:40:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;408;3.74950730237
2016-05-10T23:40:33.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;409;3.96275675272
2016-05-10T23:40:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;410;5.22369013259
2016-05-10T23:41:03.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;411;4.246590399
2016-05-10T23:41:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;412;5.08793063435
2016-05-10T23:41:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;413;4.38828517918
2016-05-10T23:41:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;414;5.29141448804
2016-05-10T23:42:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;415;4.67123065363
2016-05-10T23:42:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;416;4.95175675303
2016-05-10T23:42:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;417;4.95175675303
2016-05-10T23:42:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;418;4.45907705853
2016-05-10T23:43:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;419;4.67123065363
2016-05-10T23:43:18.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;420;4.246590399
2016-05-10T23:43:33.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;421;5.42655241163
2016-05-10T23:43:48.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;422;4.10474759018
2016-05-10T23:44:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;423;5.29141448804
2016-05-10T23:44:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;424;4.31745629267
2016-05-10T23:44:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;425;5.22369013259
2016-05-10T23:44:48.000Z;net.out_packets_sec;monitoring;mini-mon;3.13333333333;426;3.39545472287
2016-05-10T23:45:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;427;4.60054979576
2016-05-10T23:45:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;428;5.22369013259
2016-05-10T23:45:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;429;4.74187450434
2016-05-10T23:45:48.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;430;5.42655241163
2016-05-10T23:46:03.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;431;4.52983193073
2016-05-10T23:46:18.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;432;5.29141448804
2016-05-10T23:46:33.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;433;4.95175675303
2016-05-10T23:46:48.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;434;4.60054979576
2016-05-10T23:47:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.625;435;4.97732092011
2016-05-10T23:47:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;436;4.17568749817
2016-05-10T23:47:34.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;437;4.31745629267
2016-05-10T23:47:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;438;5.01989549158
2016-05-10T23:48:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;439;4.38828517918
2016-05-10T23:48:19.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;440;5.35903524772
2016-05-10T23:48:34.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;441;5.29141448804
2016-05-10T23:48:49.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;442;3.89170582325
2016-05-10T23:49:04.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;443;3.82061788662
2016-05-10T23:49:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;444;3.89170582325
2016-05-10T23:49:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.26666666667;445;3.53724112409
2016-05-10T23:49:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;446;4.95175675303
2016-05-10T23:50:04.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;447;4.10474759018
2016-05-10T23:50:19.000Z;net.out_packets_sec;monitoring;mini-mon;6.53333333333;448;6.89259412939
2016-05-10T23:50:34.000Z;net.out_packets_sec;monitoring;mini-mon;9.4;449;9.62580375657
2016-05-10T23:50:49.000Z;net.out_packets_sec;monitoring;mini-mon;10.0;450;10.1702012641
2016-05-10T23:51:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;451;4.31745629267
2016-05-10T23:51:19.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;452;5.49396597977
2016-05-10T23:51:34.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;453;5.22369013259
2016-05-10T23:51:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;454;4.38828517918
2016-05-10T23:52:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;455;5.22369013259
2016-05-10T23:52:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;456;3.96275675272
2016-05-10T23:52:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;457;4.10474759018
2016-05-10T23:52:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;458;4.38828517918
2016-05-10T23:53:04.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;459;5.35903524772
2016-05-10T23:53:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;460;4.17568749817
2016-05-10T23:53:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;461;3.96275675272
2016-05-10T23:53:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;462;5.01989549158
2016-05-10T23:54:04.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;463;3.96275675272
2016-05-10T23:54:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;464;4.17568749817
2016-05-10T23:54:34.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;465;4.67123065363
2016-05-10T23:54:49.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;466;3.96275675272
2016-05-10T23:55:04.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;467;4.17568749817
2016-05-10T23:55:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.2;468;3.46637548505
2016-05-10T23:55:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;469;4.03377067503
2016-05-10T23:55:49.000Z;net.out_packets_sec;monitoring;mini-mon;6.86666666667;470;7.22065011452
2016-05-10T23:56:04.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;471;3.89170582325
2016-05-10T23:56:19.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;472;5.29141448804
2016-05-10T23:56:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;473;3.96275675272
2016-05-10T23:56:49.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;474;4.17568749817
2016-05-10T23:57:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;475;5.01989549158
2016-05-10T23:57:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;476;4.246590399
2016-05-10T23:57:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;477;3.89170582325
2016-05-10T23:57:49.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;478;5.35903524772
2016-05-10T23:58:04.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;479;5.22369013259
2016-05-10T23:58:19.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;480;4.246590399
2016-05-10T23:58:34.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;481;3.96275675272
2016-05-10T23:58:49.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;482;4.67123065363
