Timestamp;load.avg_1_min;cpu.wait_perc;cpu.system_perc;mem.free_mb
1473197972.0;0.65;9.0;0.5;4262.0
1473198002.0;0.59;9.2;0.6;4262.0
1473198032.0;0.36;11.9;0.5;4262.0
1473198062.0;0.52;12.9;0.7;4262.0
1473198092.0;0.46;12.6;0.6;4262.0
1473198122.0;0.43;9.5;0.6;4260.0
1473198152.0;0.42;9.4;0.5;4263.0
1473198182.0;0.83;9.1;0.6;4262.0
1473198212.0;1.35;9.3;0.6;4262.0
1473198242.0;1.61;9.1;0.5;4262.0
1473198272.0;1.35;11.7;0.5;4262.0
1473198302.0;1.24;12.8;0.5;4262.0
1473198332.0;1.42;13.0;0.4;4263.0
1473198362.0;1.13;13.0;0.5;4262.0
1473198392.0;1.45;9.4;0.6;4263.0
1473198422.0;1.36;9.5;0.5;4263.0
1473198452.0;0.94;9.3;0.5;4262.0
1473198482.0;0.73;10.1;0.6;4262.0
1473198512.0;0.89;13.0;0.6;4263.0
1473198542.0;0.83;12.8;0.5;4262.0
1473198572.0;0.61;9.4;0.5;4263.0
1473198602.0;0.44;9.9;0.6;4263.0
1473198632.0;0.42;9.8;0.5;4263.0
1473198662.0;0.41;9.2;0.5;4262.0
1473198692.0;0.25;9.6;0.6;4263.0
1473198722.0;0.41;11.8;0.5;4263.0
1473198752.0;0.47;13.2;0.5;4263.0
1473198782.0;0.43;9.3;0.7;4262.0
1473198812.0;0.26;9.6;0.6;4263.0
1473198842.0;0.16;10.0;0.6;4262.0
1473198872.0;0.76;9.5;0.5;4262.0
1473198902.0;1.11;9.2;0.7;4262.0
1473198932.0;1.46;9.2;0.5;4262.0
1473198962.0;1.41;13.2;0.7;4262.0
1473198992.0;1.11;13.2;0.5;4262.0
1473199022.0;1.38;9.3;0.6;4262.0
1473199052.0;1.52;9.3;0.6;4260.0
1473199082.0;1.16;9.1;0.7;4262.0
1473199112.0;1.04;8.9;0.7;4262.0
1473199142.0;0.74;9.3;0.6;4261.0
1473199172.0;0.96;10.8;0.6;4261.0
1473199202.0;0.64;9.8;0.7;4262.0
1473199232.0;0.55;9.5;0.6;4262.0
1473199262.0;0.72;9.5;0.7;4262.0
1473199292.0;0.43;9.1;0.7;4262.0
1473199322.0;0.26;9.1;0.6;4262.0
1473199352.0;0.44;8.9;0.6;4261.0
1473199382.0;0.43;9.3;0.6;4263.0
1473199412.0;0.54;13.2;0.6;4263.0
1473199442.0;1.12;11.3;0.6;4262.0
1473199472.0;1.46;14.4;0.6;4263.0
1473199502.0;1.75;15.0;0.6;4262.0
1473199532.0;1.29;9.8;0.6;4262.0
1473199562.0;1.2;9.1;0.6;4262.0
1473199592.0;1.28;9.3;0.7;4262.0
1473199622.0;0.99;11.0;0.7;4262.0
1473199652.0;1.12;12.6;0.7;4262.0
1473199682.0;0.93;9.7;0.6;4261.0
1473199712.0;0.91;9.7;0.6;4262.0
1473199742.0;0.84;9.4;0.6;4262.0
1473199772.0;0.63;9.1;0.7;4262.0
1473199802.0;0.38;9.2;0.6;4261.0
1473199832.0;0.47;9.3;0.6;4261.0
1473199862.0;0.4;11.9;0.6;4261.0
1473199892.0;0.36;9.8;0.7;4261.0
1473199922.0;0.38;9.0;0.6;4262.0
1473199952.0;0.36;8.9;0.7;4261.0
1473199982.0;0.33;9.1;0.7;4261.0
1473200012.0;0.2;9.3;0.7;4261.0
1473200042.0;0.62;9.6;0.7;4261.0
1473200072.0;0.8;10.5;0.7;4261.0
1473200102.0;1.27;9.6;0.6;4261.0
1473200132.0;1.42;9.3;0.7;4262.0
1473200162.0;1.39;9.2;0.7;4262.0
1473200192.0;1.35;9.2;0.7;4262.0
1473200222.0;1.53;9.3;0.7999999999999999;4261.0
1473200252.0;1.67;9.4;0.7;4262.0
1473200282.0;1.7;10.5;0.7;4260.0
1473200312.0;1.48;10.1;0.7;4262.0
1473200342.0;1.64;8.8;0.6;4262.0
1473200372.0;1.36;9.8;0.6;4262.0
1473200402.0;1.08;9.0;0.7999999999999999;4261.0
1473200432.0;0.78;9.1;0.6;4261.0
1473200462.0;0.63;9.1;0.7999999999999999;4262.0
1473200492.0;0.63;9.3;0.6;4262.0
1473200522.0;0.66;10.1;0.7;4262.0
1473200552.0;0.4;13.3;0.7;4261.0
1473200582.0;0.52;12.8;0.8;4260.0
1473200612.0;0.64;12.9;0.7;4259.0
1473200642.0;0.39;10.0;0.9;4259.0
1473200672.0;0.71;9.3;0.7999999999999999;4259.0
1473200702.0;1.22;9.2;0.9;4260.0
1473200732.0;1.39;9.1;0.7;4260.0
1473200763.0;1.41;11.9;0.9;4260.0
1473200792.0;1.37;12.7;0.7999999999999999;4260.0
1473200822.0;1.35;13.0;0.7;4260.0
1473200852.0;1.56;10.3;0.7999999999999999;4260.0
1473200882.0;1.79;9.0;0.7999999999999999;4260.0
1473200912.0;1.46;9.1;0.6;4260.0
1473200942.0;1.52;9.1;0.9;4260.0
1473200972.0;1.2;9.4;0.6;4259.0
1473201002.0;1.47;13.2;0.7;4258.0
1473201032.0;1.13;10.1;0.6;4260.0
1473201062.0;0.94;9.4;0.8;4260.0
1473201092.0;0.57;9.1;0.6;4260.0
1473201122.0;0.54;10.4;0.8;4260.0
1473201152.0;0.45;14.7;0.7999999999999999;4261.0
1473201182.0;0.54;14.7;0.6;4261.0
1473201212.0;0.46;14.7;0.7999999999999999;4261.0
1473201242.0;0.62;10.5;0.9;4261.0
1473201272.0;0.37;9.2;0.9;4261.0
1473201302.0;1.02;9.1;0.7999999999999999;4261.0
1473201332.0;1.4;9.1;0.7999999999999999;4261.0
1473201362.0;1.93;10.2;0.7999999999999999;4260.0
1473201392.0;1.96;14.4;0.8;4261.0
1473201422.0;1.65;10.6;0.9;4260.0
1473201452.0;1.59;10.2;0.9;4260.0
1473201482.0;1.75;9.4;0.9;4261.0
1473201512.0;1.71;9.1;0.9;4260.0
1473201542.0;1.78;9.4;0.7999999999999999;4261.0
1473201572.0;1.34;9.0;0.7;4261.0
1473201602.0;0.97;9.6;0.6;4261.0
1473201632.0;0.69;9.5;0.5;4260.0
1473201662.0;0.83;11.1;0.6;4259.0
1473201692.0;0.61;10.2;0.6;4259.0
1473201722.0;0.37;9.1;0.6;4260.0
1473201752.0;0.24;9.2;0.5;4260.0
1473201782.0;0.15;8.9;0.5;4259.0
1473201812.0;0.14;9.0;0.5;4258.0
1473201842.0;0.14;9.6;0.6;4258.0
1473201872.0;0.26;9.1;0.6;4260.0
1473201902.0;0.22;12.7;0.5;4259.0
1473201932.0;0.75;13.2;0.4;4260.0
1473201962.0;1.3;11.9;0.6;4259.0
1473201992.0;1.57;11.2;0.5;4260.0
1473202022.0;1.74;15.2;0.6;4259.0
1473202052.0;1.84;15.2;0.5;4260.0
1473202082.0;1.77;14.7;0.7;4260.0
1473202112.0;1.86;14.9;0.5;4259.0
1473202142.0;1.7;12.5;0.6;4260.0
1473202172.0;1.47;10.1;0.6;4260.0
1473202202.0;1.57;10.3;0.5;4260.0
1473202232.0;1.52;10.6;0.5;4261.0
1473202262.0;1.08;10.5;0.6;4260.0
1473202292.0;1.16;10.3;0.5;4260.0
1473202322.0;0.7;10.5;0.6;4260.0
1473202352.0;0.54;10.8;0.5;4260.0
1473202382.0;0.66;10.4;0.6;4260.0
1473202412.0;0.51;10.7;0.5;4261.0
1473202442.0;0.59;10.4;0.5;4260.0
1473202472.0;0.36;10.6;0.5;4260.0
1473202502.0;0.66;10.5;0.5;4260.0
1473202532.0;0.4;10.6;0.6;4261.0
1473202562.0;0.93;10.8;0.6;4260.0
1473202592.0;1.35;13.4;0.4;4261.0
1473202622.0;1.6;13.8;0.6;4260.0
1473202652.0;1.64;13.8;0.6;4261.0
1473202682.0;1.64;11.9;0.5;4261.0
1473202712.0;1.78;10.5;0.6;4260.0
1473202742.0;1.87;10.2;0.6;4258.0
1473202772.0;1.77;10.2;0.4;4260.0
1473202802.0;1.92;11.9;0.5;4260.0
1473202832.0;1.95;12.5;0.5;4259.0
1473202862.0;1.97;15.6;0.6;4260.0
1473202892.0;1.98;15.1;0.4;4260.0
1473202922.0;1.42;12.4;0.5;4260.0
1473202952.0;1.1;9.8;0.4;4260.0
1473202982.0;0.8;10.0;0.5;4260.0
1473203012.0;0.65;10.3;0.5;4260.0
1473203042.0;0.55;13.3;0.5;4258.0
1473203072.0;0.75;13.4;0.5;4260.0
1473203102.0;0.45;13.5;0.5;4260.0
1473203132.0;0.41;12.3;0.4;4260.0
1473203162.0;0.7;12.7;0.6;4260.0
1473203192.0;1.26;13.5;0.4;4260.0
1473203222.0;1.6;13.5;0.5;4260.0
1473203252.0;1.76;13.2;0.5;4260.0
1473203282.0;1.85;12.1;0.4;4260.0
1473203312.0;1.34;10.5;0.5;4260.0
1473203342.0;1.54;10.7;0.6;4260.0
1473203372.0;1.3;10.8;0.5;4260.0
1473203402.0;1.23;10.4;0.5;4261.0
1473203432.0;0.98;10.6;0.4;4260.0
1473203462.0;0.97;10.6;0.6;4260.0
1473203492.0;1.27;13.5;0.5;4260.0
1473203522.0;1.56;13.9;0.6;4259.0
1473203552.0;1.27;11.8;0.6;4259.0
1473203582.0;0.77;10.5;0.5;4259.0
1473203612.0;0.52;10.5;0.4;4259.0
1473203642.0;0.53;10.4;0.7;4258.0
1473203672.0;0.71;14.0;0.4;4260.0
1473203702.0;0.43;14.2;0.6;4259.0
1473203732.0;0.38;13.6;0.6;4259.0
1473203762.0;0.89;13.7;0.6;4259.0
1473203792.0;0.92;13.3;0.5;4258.0
1473203822.0;1.19;12.0;0.6;4259.0
1473203852.0;1.51;10.6;0.6;4259.0
1473203882.0;1.7;10.7;0.5;4259.0
1473203912.0;1.39;10.4;0.6;4259.0
1473203942.0;1.45;13.0;0.6;4259.0
1473203972.0;1.36;13.1;0.7;4257.0
1473204002.0;1.27;12.0;0.7;4259.0
1473204032.0;1.24;10.5;0.7999999999999999;4259.0
1473204062.0;1.31;10.7;1.0;4260.0
1473204092.0;1.27;10.5;0.8;4258.0
1473204122.0;1.37;10.9;0.6;4259.0
1473204152.0;1.35;11.3;0.9;4260.0
1473204182.0;1.21;13.0;0.9;4259.0
1473204212.0;1.36;13.6;0.7;4259.0
1473204242.0;1.2;12.2;0.7999999999999999;4259.0
1473204272.0;0.85;10.7;0.9;4258.0
1473204302.0;0.64;10.5;0.8;4259.0
1473204332.0;0.51;10.8;0.7999999999999999;4259.0
1473204362.0;0.31;13.5;0.7;4259.0
1473204392.0;0.24;12.1;0.7999999999999999;4259.0
1473204423.0;0.15;9.7;0.6;4259.0
1473204452.0;0.28;9.8;0.6;4259.0
1473204482.0;0.99;9.5;0.5;4260.0
1473204512.0;1.39;10.0;0.6;4258.0
1473204542.0;1.63;13.7;0.5;4258.0
1473204572.0;1.55;13.1;0.6;4258.0
1473204602.0;1.48;10.5;0.5;4259.0
1473204632.0;1.25;13.8;0.5;4258.0
1473204662.0;1.3;12.1;0.5;4258.0
1473204692.0;1.32;9.8;0.5;4259.0
1473204722.0;1.59;10.0;0.5;4258.0
1473204752.0;1.07;10.0;0.6;4258.0
1473204782.0;1.33;11.4;0.6;4258.0
1473204812.0;1.21;10.3;0.5;4258.0
1473204842.0;0.87;10.6;0.5;4258.0
1473204872.0;0.66;9.8;0.5;4258.0
1473204902.0;0.4;9.9;0.4;4259.0
1473204932.0;0.57;9.8;0.4;4258.0
1473204962.0;0.35;9.8;0.5;4259.0
1473204992.0;0.33;9.9;0.5;4259.0
1473205022.0;0.31;9.9;0.5;4259.0
1473205052.0;0.82;10.0;0.5;4259.0
1473205082.0;1.29;13.9;0.5;4259.0
1473205112.0;1.57;12.0;0.6;4259.0
1473205142.0;1.74;9.7;0.6;4259.0
1473205172.0;1.34;10.1;0.6;4259.0
1473205202.0;1.23;10.1;0.7;4257.0
1473205232.0;1.35;9.9;0.7;4259.0
1473205262.0;1.3;10.0;0.4;4259.0
1473205292.0;1.44;11.2;0.5;4259.0
1473205322.0;1.35;12.1;0.6;4258.0
1473205352.0;1.48;9.8;0.5;4259.0
1473205382.0;1.53;12.6;0.5;4259.0
1473205412.0;0.93;9.4;0.5;4259.0
1473205442.0;0.86;10.0;0.5;4259.0
1473205472.0;0.78;9.7;0.5;4259.0
1473205502.0;0.47;10.0;0.7;4256.0
1473205532.0;0.5;11.5;0.6;4258.0
1473205562.0;0.3;9.0;0.6;4258.0
1473205592.0;0.18;9.4;0.5;4257.0
1473205622.0;0.11;9.1;0.5;4257.0
1473205652.0;0.07;9.8;0.5;4257.0
1473205682.0;0.8;9.5;0.5;4257.0
1473205712.0;1.18;9.2;0.4;4257.0
1473205742.0;1.27;10.7;0.6;4257.0
1473205772.0;1.56;12.9;0.5;4257.0
1473205802.0;1.61;13.2;0.4;4258.0
1473205832.0;1.42;13.2;0.4;4258.0
1473205862.0;1.58;13.3;0.5;4257.0
1473205892.0;1.74;11.8;0.4;4257.0
1473205922.0;1.57;9.8;0.5;4258.0
1473205952.0;1.32;9.8;0.5;4258.0
1473205982.0;1.19;12.1;0.5;4259.0
1473206012.0;1.27;13.8;0.5;4257.0
1473206042.0;1.22;13.0;0.7;4257.0
1473206072.0;0.74;13.3;0.6;4258.0
1473206102.0;0.61;12.2;0.6;4258.0
1473206132.0;0.49;10.1;0.4;4258.0
1473206162.0;0.3;9.8;0.6;4258.0
1473206192.0;0.18;10.0;0.5;4258.0
1473206222.0;0.35;14.8;0.7;4258.0
1473206252.0;0.43;13.9;0.4;4259.0
1473206282.0;0.26;9.8;0.6;4258.0
1473206312.0;0.72;9.7;0.5;4258.0
1473206342.0;1.16;9.8;0.6;4258.0
1473206372.0;1.49;9.7;0.5;4259.0
1473206402.0;1.54;10.2;0.6;4258.0
1473206432.0;1.48;11.6;0.4;4257.0
1473206462.0;1.42;13.0;0.5;4258.0
1473206492.0;1.48;9.7;0.5;4258.0
1473206522.0;1.53;9.6;0.6;4258.0
1473206552.0;1.31;9.5;0.5;4258.0
1473206582.0;0.95;9.2;0.5;4258.0
1473206612.0;1.25;9.6;0.5;4258.0
1473206642.0;1.13;9.5;0.7;4258.0
1473206672.0;1.21;13.3;0.5;4257.0
1473206702.0;0.86;12.4;0.6;4257.0
1473206732.0;0.65;9.9;0.4;4256.0
1473206762.0;0.39;9.9;0.5;4257.0
1473206792.0;0.38;10.0;0.6;4258.0
1473206822.0;0.38;9.5;0.5;4257.0
1473206852.0;0.23;9.6;0.5;4257.0
1473206882.0;0.41;11.2;0.4;4258.0
1473206912.0;0.36;12.9;0.5;4257.0
1473206942.0;0.96;13.0;0.4;4257.0
1473206972.0;1.42;10.3;0.4;4258.0
1473207002.0;1.5;9.7;0.5;4257.0
1473207032.0;1.45;10.0;0.4;4257.0
1473207062.0;1.28;10.1;0.6;4257.0
1473207092.0;1.41;15.4;0.5;4257.0
1473207122.0;1.42;15.7;0.6;4257.0
1473207152.0;1.65;14.8;0.5;4258.0
1473207182.0;1.44;14.8;0.5;4258.0
1473207212.0;1.5;14.2;0.5;4257.0
1473207242.0;1.42;9.2;0.4;4258.0
1473207272.0;1.08;9.0;0.6;4257.0
1473207302.0;0.66;9.1;0.5;4257.0
1473207332.0;0.56;10.8;0.4;4257.0
1473207362.0;0.91;13.2;0.5;4258.0
1473207392.0;0.71;13.0;0.6;4258.0
1473207422.0;0.65;13.2;0.7;4256.0
1473207452.0;0.62;13.2;0.7;4256.0
1473207482.0;0.38;13.3;0.7;4257.0
1473207512.0;0.55;12.9;0.7999999999999999;4257.0
1473207542.0;0.61;13.5;1.0;4257.0
1473207572.0;0.59;13.1;0.7;4257.0
1473207602.0;1.03;12.4;0.7999999999999999;4257.0
1473207632.0;1.38;9.5;0.8;4257.0
1473207662.0;1.2;9.4;0.7;4255.0
1473207692.0;1.19;9.6;0.8;4257.0
1473207722.0;1.51;9.3;0.7;4256.0
1473207752.0;1.62;9.5;0.7;4257.0
1473207782.0;1.57;9.7;0.8;4257.0
1473207812.0;1.58;12.1;0.7;4257.0
1473207842.0;0.96;9.3;0.8;4258.0
1473207872.0;1.06;9.2;0.7;4257.0
1473207902.0;0.9;9.1;0.6;4258.0
1473207932.0;1.25;14.0;0.6;4257.0
1473207962.0;1.37;14.1;0.5;4255.0
1473207992.0;1.07;8.5;0.6;4257.0
1473208022.0;0.75;11.2;0.6;4257.0
1473208052.0;0.54;13.3;0.6;4257.0
1473208082.0;0.59;12.9;0.5;4258.0
1473208112.0;0.36;13.1;0.6;4257.0
1473208142.0;0.28;13.7;0.6;4257.0
1473208172.0;0.48;9.4;0.6;4257.0
1473208202.0;1.08;9.4;0.6;4257.0
1473208232.0;1.44;9.8;0.5;4257.0
1473208262.0;1.55;13.0;0.5;4257.0
1473208292.0;1.8;13.1;0.5;4257.0
1473208322.0;1.2;9.2;0.5;4257.0
1473208352.0;1.0;9.1;0.6;4257.0
1473208382.0;0.73;9.5;0.5;4258.0
1473208412.0;0.77;9.4;0.5;4256.0
1473208442.0;0.75;9.3;0.6;4255.0
1473208472.0;0.73;10.9;0.5;4256.0
1473208502.0;1.02;13.1;0.5;4256.0
1473208532.0;1.18;13.1;0.4;4256.0
1473208562.0;0.83;13.0;0.5;4256.0
1473208592.0;0.66;12.3;0.5;4255.0
1473208622.0;0.53;9.3;0.5;4256.0
1473208652.0;0.43;9.3;0.6;4256.0
1473208682.0;0.26;9.1;0.4;4255.0
1473208712.0;0.63;11.7;0.6;4256.0
1473208742.0;0.38;9.3;0.5;4255.0
1473208772.0;0.54;13.5;0.5;4256.0
1473208802.0;0.6;9.3;0.5;4256.0
1473208832.0;0.93;9.4;0.4;4255.0
1473208862.0;1.35;9.0;0.5;4255.0
1473208892.0;1.55;9.1;0.4;4254.0
1473208922.0;1.7;10.5;0.5;4255.0
1473208952.0;1.34;9.2;0.5;4257.0
1473208982.0;1.38;9.5;0.5;4257.0
1473209012.0;1.29;9.4;0.4;4256.0
1473209042.0;1.48;9.2;0.6;4256.0
1473209072.0;1.05;9.4;0.6;4257.0
1473209102.0;0.75;9.3;0.5;4256.0
1473209132.0;0.45;9.2;0.5;4257.0
1473209162.0;0.84;11.3;0.6;4256.0
1473209192.0;0.89;12.8;0.5;4254.0
1473209222.0;0.7;13.2;0.5;4256.0
1473209252.0;0.85;13.1;0.4;4256.0
1473209282.0;0.9;12.9;0.5;4256.0
1473209312.0;0.54;9.3;0.5;4256.0
1473209342.0;0.33;8.8;0.7;4256.0
1473209372.0;0.47;9.9;0.6;4256.0
1473209402.0;0.28;13.5;0.6;4255.0
1473209432.0;0.93;12.6;0.6;4256.0
1473209462.0;1.35;9.4;0.5;4255.0
1473209492.0;1.45;9.6;0.6;4254.0
1473209522.0;1.26;9.4;0.4;4255.0
1473209552.0;1.13;8.8;0.6;4255.0
1473209582.0;1.1;8.9;0.5;4255.0
1473209612.0;1.27;14.1;0.4;4255.0
1473209642.0;1.28;15.0;0.6;4255.0
1473209672.0;1.42;15.2;0.5;4255.0
1473209702.0;1.09;9.8;0.6;4255.0
1473209732.0;0.66;9.2;0.6;4255.0
1473209762.0;0.79;9.2;0.7;4255.0
1473209792.0;0.48;9.3;0.5;4256.0
1473209822.0;0.29;9.1;0.6;4256.0
1473209852.0;0.18;9.1;0.5;4256.0
1473209882.0;0.33;9.1;0.4;4256.0
1473209912.0;0.2;9.0;0.5;4256.0
1473209942.0;0.12;9.0;0.5;4255.0
1473209972.0;0.07;9.4;0.5;4256.0
1473210002.0;0.04;9.2;0.6;4256.0
1473210032.0;0.19;9.2;0.5;4256.0
1473210062.0;0.11;10.8;0.5;4255.0
1473210092.0;0.33;9.5;0.5;4256.0
1473210122.0;0.74;9.2;0.5;4254.0
1473210152.0;1.07;9.4;0.5;4256.0
1473210182.0;1.3;9.2;0.6;4256.0
1473210212.0;1.41;8.9;0.6;4256.0
1473210242.0;0.99;9.2;0.6;4255.0
1473210272.0;0.9;9.0;0.4;4256.0
1473210302.0;1.18;12.4;0.5;4255.0
1473210332.0;1.51;13.2;0.4;4255.0
1473210362.0;1.54;12.8;0.6;4256.0
1473210392.0;1.66;13.1;0.6;4256.0
1473210422.0;1.23;10.0;0.5;4254.0
1473210452.0;0.86;13.4;0.6;4256.0
1473210482.0;0.86;9.8;0.6;4256.0
1473210512.0;0.72;10.4;0.5;4256.0
1473210542.0;0.55;13.5;0.5;4255.0
1473210572.0;0.5;13.0;0.5;4256.0
1473210602.0;0.58;13.1;0.5;4256.0
1473210632.0;0.35;10.0;0.5;4255.0
1473210662.0;0.22;9.6;0.6;4255.0
1473210692.0;0.41;9.3;0.4;4255.0
1473210722.0;0.54;9.3;0.5;4255.0
1473210752.0;1.12;11.9;0.5;4255.0
1473210782.0;1.18;10.6;0.5;4255.0
1473210812.0;1.21;9.9;0.5;4256.0
1473210842.0;1.14;10.0;0.5;4254.0
1473210872.0;1.54;10.3;0.4;4255.0
1473210902.0;1.72;9.8;0.7;4256.0
1473210932.0;1.48;9.8;0.4;4256.0
1473210962.0;1.58;10.5;0.7;4256.0
1473210992.0;1.64;10.9;0.5;4255.0
1473211022.0;1.45;9.7;0.6;4255.0
1473211052.0;1.12;10.2;0.5;4255.0
1473211082.0;0.68;9.9;0.5;4256.0
1473211112.0;0.53;10.0;0.5;4256.0
1473211142.0;0.71;10.0;0.6;4256.0
1473211172.0;0.59;9.9;0.5;4255.0
1473211202.0;0.36;11.8;0.5;4255.0
1473211232.0;0.32;10.5;0.6;4255.0
1473211262.0;0.19;9.6;0.5;4255.0
1473211292.0;0.25;14.1;0.4;4256.0
1473211322.0;0.82;14.7;0.5;4254.0
1473211352.0;1.28;10.9;0.5;4253.0
1473211382.0;1.57;9.7;0.6;4255.0
1473211412.0;1.33;9.7;0.5;4254.0
1473211442.0;1.49;13.9;0.5;4255.0
1473211472.0;1.27;13.6;0.6;4255.0
1473211502.0;1.23;13.6;0.6;4255.0
1473211532.0;1.27;11.3;0.5;4254.0
1473211562.0;1.16;9.8;0.6;4255.0
1473211592.0;1.06;9.7;0.5;4255.0
1473211622.0;1.43;9.8;0.5;4255.0
1473211652.0;1.23;11.5;0.5;4252.0
1473211682.0;1.01;13.3;0.5;4255.0
1473211712.0;1.01;13.5;0.5;4255.0
1473211742.0;0.61;10.7;0.6;4255.0
1473211772.0;0.63;9.9;0.5;4254.0
1473211802.0;0.38;9.8;0.6;4255.0
1473211832.0;0.39;10.0;0.5;4256.0
1473211862.0;0.24;9.9;0.7;4255.0
1473211892.0;0.3;12.8;0.5;4255.0
1473211922.0;0.32;13.4;0.6;4255.0
1473211952.0;0.98;10.7;0.5;4255.0
1473211982.0;1.38;9.7;0.5;4255.0
1473212012.0;1.55;10.0;0.5;4255.0
1473212042.0;1.2;10.2;0.5;4256.0
1473212072.0;1.1;9.9;0.5;4255.0
1473212102.0;1.33;10.7;0.6;4255.0
1473212132.0;1.45;12.0;0.5;4255.0
1473212162.0;1.36;11.1;0.6;4255.0
1473212192.0;1.07;10.1;0.4;4254.0
1473212222.0;0.86;10.0;0.5;4255.0
1473212252.0;1.07;10.2;0.5;4254.0
1473212282.0;0.89;9.5;0.5;4255.0
1473212312.0;0.94;9.9;0.5;4252.0
1473212342.0;1.08;12.6;0.5;4252.0
1473212372.0;0.66;13.2;0.4;4252.0
1473212402.0;0.53;13.3;0.6;4254.0
1473212432.0;0.55;13.5;0.5;4254.0
1473212462.0;0.33;13.2;0.5;4254.0
1473212492.0;0.36;13.8;0.4;4254.0
1473212522.0;0.52;13.5;0.5;4253.0
1473212552.0;0.63;13.5;0.5;4253.0
1473212582.0;0.86;13.6;0.5;4251.0
1473212612.0;1.21;13.7;0.7999999999999999;4253.0
1473212642.0;1.52;13.6;0.7999999999999999;4252.0
1473212672.0;1.57;11.4;0.6;4253.0
1473212702.0;1.17;9.8;0.5;4254.0
1473212732.0;1.35;9.7;0.4;4255.0
1473212762.0;1.46;10.0;0.6;4254.0
1473212792.0;1.44;11.4;0.5;4254.0
1473212822.0;1.31;13.3;0.5;4255.0
1473212852.0;1.21;11.3;0.6;4255.0
1473212882.0;1.0;9.9;0.5;4252.0
1473212912.0;1.27;10.4;0.5;4254.0
1473212942.0;0.93;10.0;0.5;4254.0
1473212972.0;0.83;10.2;0.4;4254.0
1473213002.0;0.5;15.0;0.5;4255.0
1473213032.0;0.46;15.5;0.4;4255.0
1473213062.0;0.74;11.7;0.6;4254.0
1473213092.0;0.45;9.7;0.4;4254.0
1473213122.0;0.27;9.8;0.5;4254.0
1473213152.0;0.34;10.1;0.5;4254.0
1473213182.0;0.63;9.7;0.6;4254.0
1473213212.0;0.68;10.0;0.5;4254.0
1473213242.0;1.05;11.1;0.5;4255.0
1473213272.0;1.42;13.8;0.4;4253.0
1473213302.0;1.28;13.4;0.5;4254.0
1473213332.0;0.99;13.7;0.4;4253.0
1473213362.0;1.27;13.5;0.5;4253.0
1473213392.0;1.56;11.3;0.5;4253.0
1473213422.0;1.31;10.0;0.6;4253.0
1473213452.0;1.03;9.8;0.6;4253.0
1473213482.0;1.16;13.1;0.6;4252.0
1473213512.0;1.25;13.6;0.5;4251.0
1473213542.0;1.16;13.2;0.5;4253.0
1473213572.0;0.81;14.0;0.5;4253.0
1473213602.0;0.77;11.1;0.6;4252.0
1473213632.0;0.6;9.9;0.5;4252.0
1473213662.0;0.36;10.0;0.6;4252.0
1473213692.0;0.37;10.6;0.5;4252.0
1473213722.0;0.36;13.6;0.6;4253.0
1473213752.0;0.22;13.6;0.6;4254.0
1473213782.0;0.4;11.4;0.7;4254.0
1473213812.0;0.87;10.0;0.6;4252.0
1473213842.0;1.31;14.9;0.6;4253.0
1473213872.0;1.58;14.6;0.5;4254.0
1473213902.0;1.83;14.5;0.6;4253.0
1473213932.0;1.9;15.1;0.4;4254.0
1473213962.0;1.94;14.9;0.5;4253.0
1473213992.0;1.8;13.6;0.5;4253.0
1473214022.0;2.01;14.0;0.6;4253.0
1473214052.0;2.08;13.5;0.4;4252.0
1473214082.0;1.75;13.6;0.5;4253.0
1473214112.0;1.71;13.9;0.6;4252.0
1473214142.0;1.67;13.3;0.6;4254.0
1473214172.0;1.64;13.5;0.4;4254.0
1473214202.0;1.25;13.5;0.6;4254.0
1473214232.0;0.98;13.9;0.6;4254.0
1473214262.0;0.7;13.7;0.5;4254.0
1473214292.0;0.42;14.1;0.6;4253.0
1473214322.0;0.54;13.3;0.5;4254.0
1473214352.0;0.33;11.8;0.5;4254.0
1473214382.0;0.2;11.6;0.7;4254.0
1473214412.0;0.26;11.9;0.6;4253.0
1473214442.0;0.84;11.0;0.6;4253.0
1473214472.0;1.3;10.7;0.5;4253.0
1473214502.0;1.57;10.5;0.5;4253.0
1473214532.0;1.74;10.6;0.5;4254.0
1473214562.0;1.57;10.1;0.7;4253.0
1473214592.0;1.17;10.2;0.4;4253.0
1473214622.0;1.02;12.9;0.5;4252.0
1473214652.0;1.11;14.3;0.6;4253.0
1473214682.0;1.79;15.8;0.4;4254.0
1473214712.0;1.86;15.5;0.5;4253.0
1473214742.0;1.47;12.5;0.5;4251.0
1473214772.0;1.04;10.1;0.5;4253.0
1473214802.0;0.98;10.0;0.5;4253.0
1473214832.0;0.59;11.0;0.5;4253.0
1473214862.0;1.02;12.3;0.6;4253.0
1473214892.0;0.67;10.6;0.4;4253.0
1473214922.0;0.46;12.9;0.6;4253.0
1473214952.0;0.28;10.9;0.5;4253.0
1473214982.0;0.17;10.6;0.5;4254.0
1473215012.0;0.1;10.8;0.4;4254.0
1473215042.0;0.06;10.6;0.5;4251.0
1473215072.0;0.44;12.6;0.6;4253.0
1473215102.0;0.27;13.5;0.4;4253.0
1473215132.0;0.73;12.2;0.5;4254.0
1473215162.0;1.29;10.7;0.5;4254.0
1473215192.0;1.57;10.6;0.4;4253.0
1473215222.0;1.3;11.0;0.6;4252.0
1473215252.0;1.08;10.4;0.5;4252.0
